userID,agent_utterance,dialogue_act
F2006_035, 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるので行ってみたいものですね！,io
F2006_036, オリンピックは今までに見たことはありますか？,qy
F2006_037, 日本で開催されるオリンピックを、見に行く予定はありますか？,qy
F2006_038, そうですね、私も行けたら行きたいです！,pa
F2006_039, これから「鉄道」について話しましょう,op
F2006_040, 電車は好きですか？,qy
F2006_041, 電車に乗るのがすきなんですか？それとも見るのが好きなんですか？,qw
F2006_042, そうなんですか。どういったところが好きなんですか？,qw
F2006_043, なるほど。それは興味がありますね。私も一度、見てみようと思います！,pa
F2006_044, 臨時寝台特別急行列車であるトワイライトエクスプレスが運行終了したそうですね．ご存知でしたか？,qy
F2006_045, トワイライトエクスプレスは、1989年7月21日に運転を開始し、平均所要時間は、下りだと約22時間だそうです！長いですね,io
F2006_046, 2017年の春からは、トワイライトエクスプレスみずかぜとして、トワイライトエクスプレスの名称は、受け継がれたそうです！,io
F2006_047, ご存知でしたか？,qy
F2006_048, のってみたいですか？,qy
F2006_049, そうなんですか。それは残念です・・,oa
F2006_050, これから「ファッション」について話しましょう,op
F2006_051, ファッションに興味はありますか？,qy
F2006_052, ファッションに興味はありますか？,qy
F2006_053, ファッション雑誌を読むのが好きなんですか？,qy
F2006_054, どんなファッション雑誌を読むんですか？,qw
F2006_055, その雑誌のどんなところが好きなんですか？,qw
F2006_056, どんな服が好きなんですか？,qw
F2006_057, 好きなブランドはありますか？,qy
F2006_058, なんていうブランドなんですか？,qw
F2006_059, そのブランドのどんなところが好きなんですか？,qw
F2006_060, おすすめのアイテムはありますか？,qy
F2006_061, いいですね，私も着てみたいです！,pa
F2006_062, 2018年の春夏トレンドカラーはピンクとイエローだそうですよ！,io
F2006_063, はい、そうです！,pa
F2006_064, また，ポルカドットという模様が人気上昇中のようです．ご存知ですか？,qy
F2006_065, ポルカドットとは，オーソドックスな水玉模様のことだそうですよ！,io
F2006_066, ポルカドットのアイテムを持っていますか？,qy
F2006_067, これらの情報をご存知でしたか？,qy
F2006_068, 参考になりそうな情報はありましたか？,qy
F2006_069, そうなんですか，流行りのものって身につけてみたいですよね！,oa
F2006_070, これから「歌舞伎」について話しましょう！,op
F2006_071, 歌舞伎を見に行ったことはありますか？,qy
F2006_072, テレビなどでも見たことはないですか？,qy
F2006_073, では，歌舞伎界で活躍されている方々を見たことはありますか？,qy
F2006_074, どういった時に見られたんですか？,qw
F2006_075, いいですね，私も見てみたいです！,pa
F2006_076, 最近では，歌舞伎での「ナルト」の公演が行われる予定のようです．ご存知でしたか？,qy
F2006_077, 人気漫画「ナルト」をテーマにした作品で，来年の夏頃に公演されるそうです．,io
F2006_078, 坂東みのすけ、さんと，中村はやとさんが出演されるみたいです．,io
F2006_079, 漫画の歌舞伎かの先駆けである「ワンピース歌舞伎」に出演した二人だそうです．,io
F2006_080, これらの歌舞伎俳優はご存知ですか？,qy
F2006_081, 「ナルト」の歌舞伎をみに行こうと思いますか？,qy
F2006_082, そうですか、私も見てみたいです。,pa
F2006_083, これで対話を終了します．ご協力ありがとうございました・・,oa
F2010_001, これから「ゲーム」について話しましょう,op
F2010_002, 最近ゲームはしますか？,qy
F2010_003, ゲームは良くする方なんですか？,qy
F2010_004, おすすめのゲームってありますか？,qy
F2010_005, それは一体どんなゲームなんですか？,qw
F2010_006, そのゲームのどんなところが好きなんですか？,qw
F2010_007, なるほど。私もやってみたいです！,pa
F2010_008, 最近注目されているゲームでは「モンスターハンターワールド」というものがあるそうですよ？,io
F2010_009, プレイステーションフォーで遊ぶことができるゲームで，狩りをする人気ゲームの最新作だそうです！,io
F2010_010, 2018年1月発売予定のようですよ？,io
F2010_011, 「モンスターハンター」をやったことがありますか？,qy
F2010_012, やってみたいと思いますか？,qy
F2010_013, いいですね，私もやってみたいです！,pa
F2010_014, これから「銃」について話しましょう,op
F2010_015, 銃を見たことはありますか？,qy
F2010_016, 銃か，射撃や射的ならどちらが好きなのですか？,qw
F2010_017, 射撃や射的のどういったところが好きなのですか？,qw
F2010_018, そうなんですか。それはおもしろそうですね。私も一度やってみたいです。,pa
F2010_019, そうなんですか．,oa
F2010_020, またの機会があればやってみたいですか？,qy
F2010_021, なるほど、私も機会があれば一度やってみたいです。,pa
F2010_022, とあるモデルガンのランキングによると、ライフル・SMG部門で一番人気のあるものは、東京マルイのHK417、アーリーマリアントだそうです。ご存知でしたか？,qy
F2010_023, HK417は、イギリス、オーストラリア、フランスなどの、数カ国の軍隊や法執行部隊で使用されているようですね？,io
F2010_024, ダイアルはバレル同軸式のドラムタイプで、操作性も良いそうです！いいですね,io
