agent_utterance,UI3average,UI3average_diff,lenS,questionmark,context,general,0,1,2,3,4,5,cls
 なるほど。,4.0,-0.4000000000000004,5.0,0,36,1.7407407407407407,-0.6678062880972329,-0.439585016007546,-1.463273516534294,-0.9462240507213308,1.3533949344840819,0.5193094654613444,9
 ありがとうございます。,4.2,0.20000000000000015,11.0,0,11,1.5,-0.4217671730438862,0.21926139441214082,-1.0199854387303642,-0.9462240507213308,-0.036089635505906825,0.21699056244356835,3
 次に「お休みの日の過ごし方」についてお話ししましょう！,4.0,-0.20000000000000015,31.0,0,8,1.0,-0.6678062880972329,-0.21996954586765036,0.4576414872827351,-0.9462240507213308,-0.2028277839047055,-0.41090254382412034,3
 休日は家で過ごすほうが多いですか？外出することが多いですか？,5.2,1.2000000000000002,39.0,1,1,1.0,0.8084284022228457,1.3173387451116179,1.048692257687975,1.0568321522135,-0.5918834635019024,-0.41090254382412034,7
 そうなんですね。,4.0,-1.2000000000000002,8.0,0,35,2.4782608695652173,-0.6678062880972329,-1.3180468965671275,-1.2416294776323291,-0.9462240507213308,1.2978155516844825,1.4454770747064374,9
 家で過ごすとき、ゲームをしたり映画を見たり、本やマンガを読んだり、何をして過ごしますか？,5.2,1.2000000000000002,48.0,1,7,1.0,0.8084284022228457,1.3173387451116179,1.7136243743938695,1.0568321522135,-0.258407166704305,-0.41090254382412034,7
 それでは少し「映画」について話しましょう,4.0,-1.2000000000000002,23.0,0,7,1.0,-0.6678062880972329,-1.3180468965671275,-0.1334092831225046,-0.9462240507213308,-0.258407166704305,-0.41090254382412034,1
 最近映画は見ましたか？,5.0,1.0,14.0,1,1,1.0,0.5623892871694991,1.0977232749717223,-0.7983413998283994,1.0568321522135,-0.5918834635019024,-0.41090254382412034,5
 それは一体どういった内容なんですか？,5.2,0.20000000000000015,22.0,1,7,1.25,0.8084284022228457,0.21926139441214082,-0.2072906294231596,1.0568321522135,-0.258407166704305,-0.09695599069027598,0
 それのどういったところが好きなんですか？,5.6,0.39999999999999947,20.0,1,4,1.0,1.3005066323295378,0.4388768645520355,-0.3550533220244695,1.0568321522135,-0.42514531510310366,-0.41090254382412034,0
 なるほど、それは面白そうですね！私も観てみたいです！,4.4,-1.1999999999999993,30.0,0,3,1.0,-0.1757280579905396,-1.3180468965671266,0.38376014098208017,-0.9462240507213308,-0.4807246979027032,-0.41090254382412034,1
 ありがとうございます。,4.2,-0.20000000000000015,11.0,0,11,1.5,-0.4217671730438862,-0.21996954586765036,-1.0199854387303642,-0.9462240507213308,-0.036089635505906825,0.21699056244356835,3
 では，もう一度見たい映画はありますか？,5.6,1.3999999999999997,21.0,1,4,1.0,1.3005066323295378,1.5369542152515128,-0.2811719757238145,1.0568321522135,-0.42514531510310366,-0.41090254382412034,5
 それは一体どういった内容なんですか？,5.4,-0.1999999999999993,22.0,1,7,1.25,1.0544675172761924,-0.2199695458676494,-0.2072906294231596,1.0568321522135,-0.258407166704305,-0.09695599069027598,0
 そうなんですか，では先程おすすめされたものをみんなに伝えてみますね！,4.4,-1.0,37.0,0,1,1.0,-0.1757280579905396,-1.098431426427232,0.9009295650866649,-0.9462240507213308,-0.5918834635019024,-0.41090254382412034,1
 それでは少し「アニメ・漫画」について話しましょう！,4.0,-0.4000000000000004,28.0,0,2,1.0,-0.6678062880972329,-0.439585016007546,0.23599744838077022,-0.9462240507213308,-0.5363040807023027,-0.41090254382412034,3
 見たことのあるものの中で一番好きなものはなんですか？,5.6,1.5999999999999996,29.0,1,2,1.0,1.3005066323295378,1.7565696853914081,0.30987879468142515,1.0568321522135,-0.5363040807023027,-0.41090254382412034,5
 それは一体どういった内容なんですか？,5.2,-0.39999999999999947,22.0,1,7,1.25,0.8084284022228457,-0.439585016007545,-0.2072906294231596,1.0568321522135,-0.258407166704305,-0.09695599069027598,0
 どういったところが好きなんですか？,5.0,-0.20000000000000015,17.0,1,2,1.0,0.5623892871694991,-0.21996954586765036,-0.5766973609264344,1.0568321522135,-0.5363040807023027,-0.41090254382412034,0
 それは面白そうですね。,4.4,-0.5999999999999996,13.0,0,5,1.2,-0.1757280579905396,-0.6592004861474406,-0.8722227461290543,-0.9462240507213308,-0.36956593230350415,-0.1597453013170449,1
 ありがとうございました・・,4.0,-0.4000000000000004,13.0,0,26,2.0,-0.6678062880972329,-0.439585016007546,-0.8722227461290543,-0.9462240507213308,0.7976011064880865,0.844883668711257,9
 それではつぎの話題にうつりたいとおもいます。,4.0,0.0,23.0,0,19,2.034482758620689,-0.6678062880972329,-0.00035407572775476577,-0.1334092831225046,-0.9462240507213308,0.4085454268908896,0.8881866415573038,9
 それでは少し「本」について話しましょう,4.2,0.20000000000000015,22.0,0,6,1.0,-0.4217671730438862,0.21926139441214082,-0.2072906294231596,-0.9462240507213308,-0.3139865495039046,-0.41090254382412034,3
 最近本は読みましたか？,3.8,-0.4000000000000004,14.0,1,3,1.0,-0.9138454031505794,-0.439585016007546,-0.7983413998283994,1.0568321522135,-0.4807246979027032,-0.41090254382412034,6
 本はよく読む方ですか？,4.0,0.20000000000000015,13.0,1,2,1.0,-0.6678062880972329,0.21926139441214082,-0.8722227461290543,1.0568321522135,-0.5363040807023027,-0.41090254382412034,0
 あまり読まないんですね。では今までに読んだ中で一番好きな本はありますか？,5.6,1.5999999999999996,41.0,1,2,1.0,1.3005066323295378,1.7565696853914081,1.1964549502892847,1.0568321522135,-0.5363040807023027,-0.41090254382412034,7
 なるほど、そうなんですね。,4.4,-1.1999999999999993,13.0,0,81,4.413793103448277,-0.1757280579905396,-1.3180468965671266,-0.8722227461290543,-0.9462240507213308,3.8544671604660614,3.8760917679345828,2
 具体的にはどういったものですか？,5.4,1.0,18.0,1,13,1.1875,1.0544675172761924,1.0977232749717223,-0.5028160146257794,1.0568321522135,0.07506913009329227,-0.17544262897373708,5
 いいですね，とても興味深いです！,4.6,-0.8000000000000007,19.0,0,3,1.0,0.07031105706280591,-0.8788159562873372,-0.4289346683251245,-0.9462240507213308,-0.4807246979027032,-0.41090254382412034,1
 ありがとうございました・・,4.0,-0.5999999999999996,13.0,0,26,2.0,-0.6678062880972329,-0.6592004861474406,-0.8722227461290543,-0.9462240507213308,0.7976011064880865,0.844883668711257,9
 それでは少し「音楽」について話しましょう！,4.0,0.0,25.0,0,14,1.0,-0.6678062880972329,-0.00035407572775476577,0.014353409478805312,-0.9462240507213308,0.13064851289289184,-0.41090254382412034,3
 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,5.0,1.0,38.0,1,2,1.0,0.5623892871694991,1.0977232749717223,0.9748109113873199,1.0568321522135,-0.5363040807023027,-0.41090254382412034,7
 邦楽が好きなんですか。おすすめの歌手やきょくってありますか？,5.6,0.5999999999999996,33.0,1,1,1.0,1.3005066323295378,0.658492334691931,0.605404179884045,1.0568321522135,-0.5918834635019024,-0.41090254382412034,7
 その歌手のどういうところが好きなんですか？,6.2,0.6000000000000005,22.0,1,5,1.0,2.0386239774895776,0.658492334691932,-0.2072906294231596,1.0568321522135,-0.36956593230350415,-0.41090254382412034,5
 なるほど、そうなんですね。,4.0,-2.2,13.0,0,81,4.413793103448277,-0.6678062880972329,-2.4161242472666045,-0.8722227461290543,-0.9462240507213308,3.8544671604660614,3.8760917679345828,2
 おすすめの曲はありますか？,5.6,1.5999999999999996,15.0,1,5,1.0,1.3005066323295378,1.7565696853914081,-0.7244600535277443,1.0568321522135,-0.36956593230350415,-0.41090254382412034,5
 カラオケで歌ったりするのですか？,5.2,-0.39999999999999947,17.0,1,2,1.0,0.8084284022228457,-0.439585016007545,-0.5766973609264344,1.0568321522135,-0.5363040807023027,-0.41090254382412034,0
 とても楽しそうですね。,4.2,-1.0,12.0,0,7,1.25,-0.4217671730438862,-1.098431426427232,-0.9461040924297093,-0.9462240507213308,-0.258407166704305,-0.09695599069027598,1
 カラオケに行くときはお友達と行きますか？,5.0,0.7999999999999998,22.0,1,4,1.0,0.5623892871694991,0.8781078048318267,-0.2072906294231596,1.0568321522135,-0.42514531510310366,-0.41090254382412034,0
 とても楽しそうですね。,4.8,-0.20000000000000015,12.0,0,7,1.25,0.3163501721161525,-0.21996954586765036,-0.9461040924297093,-0.9462240507213308,-0.258407166704305,-0.09695599069027598,3
 そのほかで、おすすめのものはありますか？あったら教えてください．,3.0,-1.7999999999999998,33.0,1,2,1.0,-1.8980018633639648,-1.9768933069868133,0.605404179884045,1.0568321522135,-0.5363040807023027,-0.41090254382412034,6
 そうなんですね。,4.0,1.0,8.0,0,35,2.4782608695652173,-0.6678062880972329,1.0977232749717223,-1.2416294776323291,-0.9462240507213308,1.2978155516844825,1.4454770747064374,9
 コンサートとかには行きますか？,5.8,1.7999999999999998,15.0,1,6,1.2,1.5465457473828845,1.9761851555313037,-0.7244600535277443,1.0568321522135,-0.3139865495039046,-0.1597453013170449,5
 なまで演奏をきくと、迫力があって、感動するみたいですね！,6.0,0.20000000000000015,35.0,0,1,1.0,1.792584862436231,0.21926139441214082,0.753166872485355,-0.9462240507213308,-0.5918834635019024,-0.41090254382412034,8
 ありがとうございます。,4.0,-2.0,11.0,0,11,1.5,-0.6678062880972329,-2.196508777126709,-1.0199854387303642,-0.9462240507213308,-0.036089635505906825,0.21699056244356835,1
 さいきんは「エスエヌエス」をして、過ごすひともいると聞きますが、「エスエヌエス」はなにか利用しますか？,5.0,1.0,42.0,1,10,1.0,0.5623892871694991,1.0977232749717223,1.2703362965899396,1.0568321522135,-0.09166901830550638,-0.41090254382412034,7
 具体的になんのために利用していますか？,4.8,-0.20000000000000015,22.0,1,4,1.0,0.3163501721161525,-0.21996954586765036,-0.2072906294231596,1.0568321522135,-0.42514531510310366,-0.41090254382412034,0
 なるほど、そういうふうに利用されているのですね。,3.8,-1.0,25.0,0,4,1.1176470588235294,-0.9138454031505794,-1.098431426427232,0.014353409478805312,-0.9462240507213308,-0.42514531510310366,-0.26316298940819355,1
 おすすめの便利なきのうとかはありますか？,3.6,-0.19999999999999973,21.0,1,3,1.0,-1.1598845182039255,-0.21996954586764988,-0.2811719757238145,1.0568321522135,-0.4807246979027032,-0.41090254382412034,6
 そうなんですね。,4.2,0.6000000000000001,8.0,0,35,2.4782608695652173,-0.4217671730438862,0.6584923346919316,-1.2416294776323291,-0.9462240507213308,1.2978155516844825,1.4454770747064374,9
 「エスエヌエス」を利用していてハプニングにあったことはありますか？,3.4,-0.8000000000000003,29.0,1,6,1.25,-1.405923633257272,-0.8788159562873368,0.30987879468142515,1.0568321522135,-0.3139865495039046,-0.09695599069027598,6
 そうなんですね。,4.0,0.6000000000000001,8.0,0,35,2.4782608695652173,-0.6678062880972329,0.6584923346919316,-1.2416294776323291,-0.9462240507213308,1.2978155516844825,1.4454770747064374,9
 ショッピングで「アマゾン」などはよく利用しますか？,5.0,1.0,26.0,1,10,1.0,0.5623892871694991,1.0977232749717223,0.08823475577946027,1.0568321522135,-0.09166901830550638,-0.41090254382412034,5
 使い心地はどうですか？,5.2,0.20000000000000015,13.0,1,3,1.0,0.8084284022228457,0.21926139441214082,-0.8722227461290543,1.0568321522135,-0.4807246979027032,-0.41090254382412034,0
 いいですね，私も使ってみたいです！,5.0,-0.20000000000000015,20.0,0,1,1.0,0.5623892871694991,-0.21996954586765036,-0.3550533220244695,-0.9462240507213308,-0.5918834635019024,-0.41090254382412034,8
 具体的にどういったものを買いますか？,5.4,0.4000000000000004,20.0,1,4,1.0,1.0544675172761924,0.43887686455203656,-0.3550533220244695,1.0568321522135,-0.42514531510310366,-0.41090254382412034,0
 そうですか，いいものが見つかるといいですね．,4.8,-0.6000000000000005,22.0,0,5,1.0,0.3163501721161525,-0.6592004861474416,-0.2072906294231596,-0.9462240507213308,-0.36956593230350415,-0.41090254382412034,3
 それではつぎの話題にうつりたいとおもいます。,4.0,-0.7999999999999998,23.0,0,19,2.034482758620689,-0.6678062880972329,-0.8788159562873363,-0.1334092831225046,-0.9462240507213308,0.4085454268908896,0.8881866415573038,9
 それでは「旅行」について話しましょう,4.0,0.0,21.0,0,9,1.0,-0.6678062880972329,-0.00035407572775476577,-0.2811719757238145,-0.9462240507213308,-0.14724840110510592,-0.41090254382412034,3
 さいきん旅行には行きましたか？,5.2,1.2000000000000002,17.0,1,2,1.0,0.8084284022228457,1.3173387451116179,-0.5766973609264344,1.0568321522135,-0.5363040807023027,-0.41090254382412034,5
 旅行はどこに行ったことがありますか？,5.6,0.39999999999999947,20.0,1,4,1.0,1.3005066323295378,0.4388768645520355,-0.3550533220244695,1.0568321522135,-0.42514531510310366,-0.41090254382412034,0
 なるほど、そうなんですね。,4.0,-1.5999999999999996,13.0,0,81,4.413793103448277,-0.6678062880972329,-1.7572778368469177,-0.8722227461290543,-0.9462240507213308,3.8544671604660614,3.8760917679345828,2
 今までいった「旅行」で特におすすめの場所はありますか？,5.4,1.4000000000000004,32.0,1,11,1.0,1.0544675172761924,1.5369542152515134,0.53152283358339,1.0568321522135,-0.036089635505906825,-0.41090254382412034,5
 その旅先で何が一番楽しかったですか？,6.2,0.7999999999999998,24.0,1,11,1.0,2.0386239774895776,0.8781078048318267,-0.059527936821849654,1.0568321522135,-0.036089635505906825,-0.41090254382412034,5
 なるほど、それは素晴らしい経験ですね。,4.8,-1.4000000000000004,21.0,0,5,1.1111111111111112,0.3163501721161525,-1.537662366707023,-0.2811719757238145,-0.9462240507213308,-0.36956593230350415,-0.27137074243130055,1
 その旅先で美味しい食べ物はたべましたか・・,5.6,0.7999999999999998,24.0,0,15,1.0476190476190477,1.3005066323295378,0.8781078048318267,-0.059527936821849654,-0.9462240507213308,0.18622789569249137,-0.35110320037005466,8
 具体的には教えてもらえますか？,5.8,0.20000000000000015,18.0,1,3,1.0833333333333333,1.5465457473828845,0.21926139441214082,-0.5028160146257794,1.0568321522135,-0.4807246979027032,-0.30625369277950565,0
 それは、美味しそうですね。,4.6,-1.2000000000000002,13.0,0,5,1.0769230769230769,0.07031105706280591,-1.3180468965671275,-0.8722227461290543,-0.9462240507213308,-0.36956593230350415,-0.3143036043983221,1
 ほかには何か面白いことはありましたか？,5.8,1.2000000000000002,22.0,1,6,1.0666666666666669,1.5465457473828845,1.3173387451116179,-0.2072906294231596,1.0568321522135,-0.3139865495039046,-0.32718346298842826,5
 なるほど、それは面白そうですね。,4.8,-1.0,18.0,0,6,1.1666666666666667,0.3163501721161525,-1.098431426427232,-0.5028160146257794,-0.9462240507213308,-0.3139865495039046,-0.20160484173489068,1
 貴重な体験談をありがとうございました。,4.0,-0.7999999999999998,24.0,0,10,1.0,-0.6678062880972329,-0.8788159562873363,-0.059527936821849654,-0.9462240507213308,-0.09166901830550638,-0.41090254382412034,1
 それでは最後の質問です。近い将来、私のような会話用の「エーアイ」を利用するとしたら、どんな時に利用しますか？,4.8,0.7999999999999998,65.0,1,7,1.0,0.3163501721161525,0.8781078048318267,2.969607261505004,1.0568321522135,-0.258407166704305,-0.41090254382412034,7
